10000
4.006852050392966e14	8.731706562315207e33	4.90917867176022e19	2.3408727717432587e38
4.071405962242248e14	9.136488154913108e33	5.006985261786578e19	2.3776735187994894e38
4.135137256561725e14	9.547539622031259e33	5.104685529966415e19	2.413965813628821e38
4.1980812562588575e14	9.964775569934124e33	5.202279707205645e19	2.4497708536506726e38
4.260270867559935e14	1.0388114115913247e34	5.299768023658847e19	2.4851083940816445e38
4.321736805238718e14	1.0817476652595875e34	5.397150708732403e19	2.5199968820288837e38
4.382507791543951e14	1.125278763388497e34	5.494427991087817e19	2.554453574945033e38
4.442610732486372e14	1.1693974380038455e34	5.591600098644918e19	2.5884946456195363e38
4.5020708745584944e14	1.214096689973939e34	5.68866725858506e19	2.622135275532337e38
4.560911944479036e14	1.259369772729614e34	5.785629697354312e19	2.6553897381101393e38
4.6191562741575106e14	1.3052101773355137e34	5.882487640666608e19	2.6882714731900133e38
4.676824912746532e14	1.3516116187715856e34	5.979241313506975e19	2.7207931538003526e38
4.7339377273764825e14	1.3985680233012135e34	6.075890940134554e19	2.7529667462070636e38
4.790513493939779e14	1.4460735168177547e34	6.172436744085799e19	2.7848035640378138e38
4.8465699791005775e14	1.4941224140738993e34	6.268878948177555e19	2.816314317183423e38
4.9021240145451344e14	1.5427092087095988e34	6.365217774510144e19	2.8475091560800764e38
4.957191564351964e14	1.591828564003898e34	6.4614534444704375e19	2.8783977118951666e38
5.0117877862455475e14	1.6414753042843639e34	6.557586178734885e19	2.9089891330710063e38
5.065927087399186e14	1.6916444069351617e34	6.653616197272633e19	2.9392921186223083e38
5.119623175368389e14	1.7423309949509623e34	6.749543719348423e19	2.9693149485333097e38
5.1728891046646275e14	1.7935303299897843e34	6.845368963525676e19	2.9990655115578378e38
5.224541077811623e14	1.8452359861883156e34	6.941092147669462e19	3.027884149606447e38
5.273197908635059e14	1.8974176038505885e34	7.0367134889494725e19	3.0550025728838003e38
5.321423783436083e14	1.9500621684913014e34	7.132233203842951e19	3.0818522402492407e38
5.369231248309895e14	2.0031651343977574e34	7.227651508137716e19	3.108440699988934e38
5.416632272926965e14	2.0567220823758992e34	7.322968616934973e19	3.1347751561287354e38
5.463638286680022e14	2.110728714031124e34	7.418184744652292e19	3.1608624899539994e38
5.5102602119766244e14	2.1651808464034553e34	7.513300105026496e19	3.1867092798330485e38
5.556508494947684e14	2.2200744069294495e34	7.608314911116524e19	3.2123218195047804e38
5.602393133812496e14	2.275405428705706e34	7.703229375306303e19	3.2377061349732354e38
5.64792370511484e14	2.331170046031197e34	7.798043709307581e19	3.2628680001365133e38
5.693109388021975e14	2.3873644902077603e34	7.892758124162826e19	3.2878129512639394e38
5.737958986858076e14	2.4439850855797146e34	7.987372830247941e19	3.312546300423367e38
5.782480952026332e14	2.501028245795617e34	8.081888037275137e19	3.3370731479501918e38
5.826683399457935e14	2.5584904702762535e34	8.176303954295705e19	3.361398394040194e38
5.870574128712648e14	2.6163683408745676e34	8.270620789702789e19	3.3855267495402666e38
5.914160639843229e14	2.674658518714313e34	8.364838751234148e19	3.409462746003739e38
5.957450149125188e14	2.7333577411953457e34	8.458958045974887e19	3.433210745070586e38
6.000449603743671e14	2.792462819154502e34	8.552978880360248e19	3.4567749472270524e38
6.043165695520506e14	2.8519706341716894e34	8.64690146017823e19	3.480159399994062e38
6.085604873756966e14	2.911878136011995e34	8.740725990572361e19	3.503368005589291e38
6.127773357260664e14	2.9721823401949745e34	8.834452676044363e19	3.526404528103582e38
6.169677145618991e14	3.0328803256831777e34	8.928081720456831e19	3.5492726002287836e38
6.211322029775848e14	3.093969232682498e34	9.021613327035898e19	3.5719757295707814e38
6.252713601963504e14	3.1554462605474824e34	9.115047698373855e19	3.594517304578498e38
6.293857265036936e14	3.2173086657853323e34	9.208385036431856e19	3.6169006001170525e38
6.33475824125382e14	3.27955376015254e34	9.301625542542442e19	3.639128782710728e38
6.375421580539952e14	3.3421789088389267e34	9.394769417412198e19	3.6612049154794214e38
6.415852168276299e14	3.405181528733844e34	9.48781686112435e19	3.68313196279009e38
6.456054732641081e14	3.468559086769894e34	9.580768073141325e19	3.704912794643079e38
6.496033851537496e14	3.5323090983397493e34	9.673623252307327e19	3.726550190811515e38
6.535793959135231e14	3.5964291257819964e34	9.76638259685087e19	3.748046844750552e38
6.575339352051794e14	3.6609167769322355e34	9.859046304387382e19	3.769405367291906e38
6.614674195197404e14	3.725769703735709e34	9.951614571921632e19	3.790628290137853e38
6.653802527305672e14	3.7909856009183753e34	1.0044087595850316e20	3.81171806916789e38
6.692728266170349e14	3.856562204713128e34	1.0136465571964525e20	3.83267708757013e38
6.731455213606951e14	3.922497291638329e34	1.022874869545225e20	3.853507658808658e38
6.769987060156766e14	3.988788677325915e34	1.0320937160900826e20	3.8742120294372094e38
6.808327389549316e14	4.0554342153965803e34	1.041303116229947e20	3.894792381768804e38
6.846479682938196e14	4.1224317963794704e34	1.0505030893041626e20	3.915250836410179e38
6.884447322924278e14	4.1897793466743835e34	1.0596936545927468e20	3.9355894546693564e38
6.922233597379048e14	4.257474827554182e34	1.0688748313166306e20	3.9558102408439684e38
6.959841703080125e14	4.3255162342055e34	1.0780466386379006e20	3.975915144397488e38
6.997274749170044e14	4.393901594805885e34	1.0872090956600379e20	3.995906062029987e38
7.034535760448694e14	4.462628969635584e34	1.0963622214281557e20	4.015784839649604e38
7.071627680509092e14	4.531696450222408e34	1.105506034929244e20	4.0355532742504886e38
7.108553374725391e14	4.601102158517929e34	1.1146405550923948e20	4.055213115702524e38
7.145315633101654e14	4.67084424610379e34	1.1237658007890448e20	4.0747660684579145e38
7.181917172989142e14	4.740920893426546e34	1.1328817908332066e20	4.094213793179252e38
7.218360641679455e14	4.811330309059809e34	1.1419885439817033e20	4.113557908293434e38
7.254648618880381e14	4.882070728992438e34	1.1510860789343963e20	4.132799991475529e38
7.290783619080902e14	4.953140415941677e34	1.1601744143344242e20	4.1519415810664094e38
7.326768093811216e14	5.024537658689932e34	1.16925356876842e20	4.1709841774276865e38
7.362604433803581e14	5.096260771444434e34	1.178323560766748e20	4.189929244237358e38
7.398294971059096e14	5.168308093218556e34	1.1873844088037274e20	4.208778209729261e38
7.433841980825442e14	5.240677987233956e34	1.1964361312978593e20	4.2275324678792974e38
7.469247683490164e14	5.313368840342645e34	1.2054787466120502e20	4.246193379541187e38
7.504514246393896e14	5.386379062468096e34	1.2145122730538341e20	4.2647622735343526e38
7.539643785567611e14	5.459707086064702e34	1.223536728875603e20	4.283240447686376e38
7.574638367397684e14	5.53335136559461e34	1.2325521322748166e20	4.301629169832308e38
7.60950001022248e14	5.6073103770214795e34	1.2415585013942285e20	4.319929678773011e38
7.644230685863812e14	5.6815826173202745e34	1.2505558543221064e20	4.338143185194554e38
7.678832321096495e14	5.756166604002534e34	1.2595442090924466e20	4.356270872550583e38
7.71330679905902e14	5.831060874656461e34	1.268523583685194e20	4.37431389790946e38
7.747655960608185e14	5.906263986501253e34	1.2774939960264545e20	4.392273392767877e38
7.781881605620425e14	5.981774515955185e34	1.2864554639887162e20	4.410150463832574e38
7.815985494242281e14	6.057591058216691e34	1.2954080053910541e20	4.427946193771613e38
7.849969348092516e14	6.133712226858237e34	1.304351637999349e20	4.4456616419367255e38
7.883834851418062e14	6.210136653432273e34	1.3132863795264964e20	4.4632978450580145e38
7.917583652205988e14	6.286862987088891e34	1.3222122476326186e20	4.480855817912324e38
7.951217363253472e14	6.363889894204723e34	1.331129259925273e20	4.498336553966471e38
7.98473756319773e14	6.441216058022674e34	1.3400374339596594e20	4.515741025996504e38
8.018145797507708e14	6.518840178302135e34	1.3489367872388338e20	4.533070186684049e38
8.051443579439206e14	6.596760970979099e34	1.3578273372139043e20	4.550324969190768e38
8.084632390955151e14	6.6749771678361035e34	1.366709101284244e20	4.567506287711923e38
8.117713683612478e14	6.7534875161814155e34	1.3755820967976932e20	4.584615038009958e38
8.150688879417122e14	6.832290778537222e34	1.3844463410507622e20	4.6016520979289576e38
8.183559371648512e14	6.911385732336501e34	1.3933018512888349e20	4.618618327890832e38
8.216326525654848e14	6.990771169628216e34	1.402148644706367e20	4.635514571374e38
8.248991679620476e14	7.070445896790685e34	1.4109867384470936e20	4.6523416553753424e38
8.281556145306456e14	7.150408734252548e34	1.419816149604219e20	4.669100390856087e38
8.314021208765536e14	7.23065851622144e34	1.4286368952206213e20	4.6857915731723504e38
8.346388131032578e14	7.311194090419823e34	1.4374489922890472e20	4.7024159824909626e38
8.378658148791426e14	7.392014317827851e34	1.4462524577523103e20	4.718974384191159e38
8.410832475019229e14	7.473118072433018e34	1.455047308503485e20	4.735467529252761e38
8.442912299609108e14	7.554504240986329e34	1.4638335613861002e20	4.75189615463136e38
8.474898789972098e14	7.636171722764884e34	1.472611233194339e20	4.768260983621067e38
8.506793091619109e14	7.718119429340415e34	1.4813803406732214e20	4.7845627262052845e38
8.538596328723811e14	7.8003462843539215e34	1.4901409005188035e20	4.800802079396026e38
8.570309604667135e14	7.88285122329593e34	1.4988929293783646e20	4.816979727562205e38
8.601934002564142e14	7.965633193292321e34	1.507636443850599e20	4.8330963427473355e38
8.633470585773929e14	8.048691152895517e34	1.516371460485804e20	4.849152584977065e38
8.66492039839326e14	8.132024071880857e34	1.525097995786066e20	4.8651491025569264e38
8.69628446573455e14	8.21563093104805e34	1.533816066205455e20	4.8810865323606954e38
8.72756379478875e14	8.299510722027376e34	1.5425256881501998e20	4.896965500109693e38
8.75875937467379e14	8.38366244709073e34	1.5512268779788806e20	4.912786620643402e38
8.789872177069071e14	8.468085118967173e34	1.5599196520026115e20	4.928550498181711e38
8.820903156636544e14	8.552777760662919e34	1.568604026485222e20	4.944257726579106e38
8.851853251428898e14	8.637739405285677e34	1.5772800176434466e20	4.959908889571107e38
8.882723383285269e14	8.72296909587301e34	1.5859476416470968e20	4.97550456101322e38
8.91351445821504e14	8.808465885224892e34	1.5946069146192472e20	4.9910453051127206e38
8.944227366770062e14	8.894228835740093e34	1.603257852636416e20	5.0065316766534916e38
8.974862984405774e14	8.980257019256393e34	1.6119004717287417e20	5.021964221214181e38
9.00542217183162e14	9.066549516894467e34	1.6205347878801634e20	5.037343475379925e38
9.035905775351114e14	9.153105418905343e34	1.6291608170285947e20	5.052669966947856e38
9.066314627191991e14	9.239923824521418e34	1.6377785750661084e20	5.0679442151266404e38
9.096649545826684e14	9.327003841810682e34	1.646388077839101e20	5.0831667307302086e38
9.126911336283594e14	9.414344587534368e34	1.6549893411484756e20	5.098338016365941e38
9.157100790449386e14	9.501945187007723e34	1.663582380749812e20	5.113458566617464e38
9.187218687362666e14	9.589804773963876e34	1.6721672123535422e20	5.1285288682222474e38
9.217265793499315e14	9.677922490420709e34	1.6807438516251217e20	5.143549400244205e38
9.24724286304977e14	9.766297486550639e34	1.689312314185199e20	5.158520634241427e38
9.277150638188574e14	9.854928920553303e34	1.6978726156097932e20	5.173443034429275e38
9.30698984933634e14	9.943815958530859e34	1.706424771430455e20	5.1883170578389085e38
9.336761215414539e14	1.0032957774366117e35	1.7149687971344407e20	5.203143154471492e38
9.366465444093221e14	1.0122353549603207e35	1.7235047081648796e20	5.2179217674481424e38
9.396103232031996e14	1.0212002473330795e35	1.7320325199209418e20	5.23265333315583e38
9.425675265114425e14	1.0301903742067768e35	1.7405522477580046e20	5.2473382813893036e38
9.455182218676104e14	1.0392056559651314e35	1.7490639069878164e20	5.261977035489218e38
9.484624757726611e14	1.0482460137127408e35	1.7575675128786692e20	5.276570012476572e38
9.514003537165495e14	1.0573113692643416e35	1.7660630806555515e20	5.291117623183548e38
9.543319201992564e14	1.0664016451343088e35	1.7745506255003212e20	5.3056202723809264e38
9.572572387512599e14	1.0755167645263603e35	1.7830301625518637e20	5.320078358902138e38
9.60176371953469e14	1.0846566513234755e35	1.7915017069062557e20	5.334492275764077e38
9.630893814566381e14	1.0938212300780168e35	1.799965273616926e20	5.348862410284781e38
9.659963280002751e14	1.10301042600205e35	1.8084208776948145e20	5.363189144198071e38
9.688972714310651e14	1.1122241649578657e35	1.816868534108538e20	5.377472853765256e38
9.717922707208155e14	1.1214623734486745e35	1.8253082577845407e20	5.391713909883969e38
9.746813839839475e14	1.130724978609503e35	1.8337400636072562e20	5.405912678194256e38
9.775646684945431e14	1.1400119081982597e35	1.8421639664192677e20	5.420069519181985e38
9.804421807029589e14	1.149323090586981e35	1.8505799810214596e20	5.4341847882796565e38
9.833139762520255e14	1.1586584547532441e35	1.8589881221731782e20	5.448258835964695e38
9.861801099928401e14	1.168017930271747e35	1.8673884045923824e20	5.462292007855307e38
9.890406360001704e14	1.1774014473060603e35	1.8757808429558055e20	5.476284644803971e38
9.918956075874724e14	1.186808936600517e35	1.884165451899101e20	5.490237082988623e38
9.947450773215435e14	1.1962403294722774e35	1.892542246016999e20	5.504149654001627e38
9.975890970368168e14	1.2056955578035349e35	1.9009112398634602e20	5.518022684936578e38
1.0004277178493062e15	1.2151745540338692e35	1.9092724479518258e20	5.531856498473007e38
1.0032609901702159e15	1.2246772511527464e35	1.9176258847549676e20	5.545651412959054e38
1.0060889637192208e15	1.2342035826921532e35	1.92597156470544e20	5.559407742492157e38
1.0089116875374325e15	1.2437534827193814e35	1.9343095021956334e20	5.5731257969978376e38
1.0117292100000509e15	1.2533268858299238e35	1.9426397115779138e20	5.586805882306602e38
1.0145415788287211e15	1.2629237271405215e35	1.9509622071647778e20	5.600448300229043e38
1.017348841103598e15	1.2725439422823278e35	1.9592770032289992e20	5.61405334862919e38
1.0201510432751259e15	1.2821874673941999e35	1.9675841140037743e20	5.627621321496138e38
1.0229482311755458e15	1.2918542391161072e35	1.9758835536828685e20	5.6411525090140195e38
1.0257404500301359e15	1.3015441945826717e35	1.984175336420766e20	5.654647197630379e38
1.0285277444681891e15	1.3112572714168025e35	1.9924594763328065e20	5.668105670122948e38
1.0313101585337418e15	1.3209934077234627e35	2.0007359874953363e20	5.681528205664923e38
1.0340877356960556e15	1.3307525420835406e35	2.0090048839458482e20	5.694915079888751e38
1.0368605188598632e15	1.340534613547825e35	2.0172661796831258e20	5.708266564948478e38
1.0396285503753774e15	1.3503395616310912e35	2.0255198886673842e20	5.7215829295806796e38
1.0423918720480808e15	1.360167326306295e35	2.0337660248204172e20	5.7348644391640606e38
1.0451505251482901e15	1.3700178479988511e35	2.0420046020257284e20	5.748111355777691e38
1.0479045504205112e15	1.379891067581028e35	2.0502356341286797e20	5.761323938257974e38
1.050653988092586e15	1.3897869263664315e35	2.0584591349366266e20	5.774502442254355e38
1.0533988778846346e15	1.3997053661045832e35	2.06667511821906e20	5.7876471202838064e38
1.0561392590178046e15	1.4096463289755924e35	2.074883597707741e20	5.80075822178412e38
1.0588751702228258e15	1.419609757584916e35	2.0830845870968413e20	5.813835993166047e38
1.0616066497483822e15	1.429595594958217e35	2.0912781000430833e20	5.826880677864311e38
1.0643337353692966e15	1.4396037845362901e35	2.099464150165868e20	5.839892516387507e38
1.0670564643945454e15	1.4496342701700903e35	2.1076427510474182e20	5.852871746366957e38
1.0697748736750969e15	1.4596869961158372e35	2.1158139162329098e20	5.8658186026045074e38
1.0724889996115839e15	1.4697619070301983e35	2.1239776592306097e20	5.8787333171193145e38
1.0751988781618122e15	1.4798589479655574e35	2.1321339935120065e20	5.891616119193644e38
1.0779045448481105e15	1.4899780643653538e35	2.1402829325119442e20	5.904467235417705e38
1.0806060347645268e15	1.5001192020595097e35	2.1484244896287618e20	5.9172868897335594e38
1.0833033825838699e15	1.5102823072599104e35	2.156558678224413e20	5.930075303478085e38
1.0859966225646081e15	1.5204673265559824e35	2.1646855116246077e20	5.942832695425084e38
1.0886857885576224e15	1.5306742069103258e35	2.1728050031189393e20	5.955559281826501e38
1.09137091401282e15	1.5409028956544247e35	2.1809171659610164e20	5.968255276452798e38
1.0940520319856114e15	1.5511533404844227e35	2.189022013368591e20	5.980920890632507e38
1.0967291751432555e15	1.5614254894569656e35	2.1971195585236867e20	5.9935563332909716e38
1.0994023757710752e15	1.5717192909851178e35	2.2052098145727345e20	6.00616181098832e38
1.102071665778545e15	1.5820346938343252e35	2.2132927946266912e20	6.01873752795664e38
1.105261517181254e15	1.5923728602351137e35	2.2213685117611724e20	6.033751767090628e38
1.1088410520012552e15	1.6027392491675942e35	2.2294369790165782e20	6.050585602323021e38
1.1124205231836538e15	1.6131345062406265e35	2.237498209398219e20	6.0674040397249666e38
1.1159999399120269e15	1.6235586050973064e35	2.2455522158764435e20	6.084207150004512e38
1.1195793112861826e15	1.6340115195015383e35	2.2535990113867596e20	6.100995003286888e38
1.1231586463231935e15	1.6444932233370485e35	2.2616386088299653e20	6.1177676691214455e38
1.1267379539584052e15	1.6550036906063933e35	2.269671021072268e20	6.1345252164884324e38
1.1303172430464402e15	1.6655428954299943e35	2.2776962609454072e20	6.151267713805721e38
1.133896522362179e15	1.676110812045179e35	2.285714341246781e20	6.1679952289353984e38
1.1374758006017275e15	1.6867074148052314e35	2.293725274739568e20	6.184707829190273e38
1.1410550863833705e15	1.697332678178456e35	2.3017290741528478e20	6.2014055813402724e38
1.1446343882485085e15	1.7079865767472487e35	2.30972575218172e20	6.218088551618742e38
1.1482137146625835e15	1.718669085207191e35	2.3177153214874347e20	6.2347568057286684e38
1.1517930740159858e15	1.7293801783661325e35	2.3256977946974998e20	6.251410408848777e38
1.1553724746249498e15	1.7401198311433054e35	2.3336731844058084e20	6.268049425639564e38
1.1589519247324365e15	1.7508880185684366e35	2.341641503172758e20	6.284673920249228e38
1.1625314325090008e15	1.7616847157808736e35	2.349602763525365e20	6.301283956319509e38
1.1661110060536495e15	1.772509898028731e35	2.3575569779573916e20	6.317879596991461e38
1.1696906533946768e15	1.7833635406680118e35	2.3655041589294478e20	6.334460904911099e38
1.1732703824905022e15	1.7942456191617925e35	2.3734443188691272e20	6.351027942235014e38
1.1768502012304815e15	1.8051561090793686e35	2.3813774701711104e20	6.367580770635859e38
1.180430117435714e15	1.8160949860954322e35	2.3893036251972852e20	6.384119451307784e38
1.1840101388598342e15	1.8270622259892624e35	2.3972227962768635e20	6.400644044971779e38
1.187590273189794e15	1.8380578046439084e35	2.405134995706492e20	6.417154611880941e38
1.1911705280466332e15	1.8490816980454054e35	2.4130402357503774e20	6.433651211825677e38
1.1947509109862328e15	1.860133882281962e35	2.420938528640382e20	6.450133904138794e38
1.1983314295000685e15	1.8712143335432078e35	2.428829886576158e20	6.466602747700577e38
1.2019120910159418e15	1.8823230281193993e35	2.4367143217252457e20	6.48305780094373e38
1.2054929028987075e15	1.8934599424006655e35	2.4445918462231914e20	6.49949912185829e38
1.209073872450988e15	1.9046250528762517e35	2.4524624721736604e20	6.515926767996452e38
1.2126550069138762e15	1.9158183361337687e35	2.4603262116485454e20	6.53234079647733e38
1.216236313467634e15	1.927039768858463e35	2.4681830766880843e20	6.5487412639916584e38
1.2198177992323708e15	1.938289327832476e35	2.4760330793009604e20	6.565128226806402e38
1.223399471268721e15	1.949566989934123e35	2.4838762314644213e20	6.5815017407693294e38
1.2269813365785085e15	1.9608727321371822e35	2.491712545124385e20	6.597861861313511e38
1.230563402105401e15	1.9722065315101824e35	2.499542032195549e20	6.614208643461749e38
1.2341456747355562e15	1.9835683652157066e35	2.5073647045614987e20	6.630542141830952e38
1.2377281612982582e15	1.9949582105096935e35	2.5151805740748174e20	6.646862410636448e38
1.241310868566547e15	2.006376044740764e35	2.522989652557196e20	6.663169503696243e38
1.2448938032578338e15	2.0178218453495278e35	2.530791951799532e20	6.6794634744352006e38
1.2484769720345135e15	2.0292955898679225e35	2.5385874835620446e20	6.695744375889189e38
1.252060381504566e15	2.0407972559185475e35	2.5463762595743783e20	6.712012260709157e38
1.2556440382221495e15	2.052326821214006e35	2.5541582915357078e20	6.728267181165158e38
1.2592279486881838e15	2.0638842635562566e35	2.5619335911148444e20	6.744509189150319e38
1.2628121193509288e15	2.0754695608359644e35	2.5697021699503394e20	6.760738336184753e38
1.266396556606554e15	2.0870826910318793e35	2.577464039650595e20	6.77695467341943e38
1.2699812667996965e15	2.0987236322101863e35	2.5852192117939582e20	6.793158251639974e38
1.273566256224017e15	2.110392362523894e35	2.5929676979288316e20	6.809349121270425e38
1.277151531122743e15	2.122088860212215e35	2.6007095095737752e20	6.825527332376956e38
1.28073709768921e15	2.133813103599954e35	2.6084446582176072e20	6.841692934671518e38
1.2843229620673895e15	2.1455650710969052e35	2.6161731553195088e20	6.85784597751546e38
1.2879091303524138e15	2.157344741197249e35	2.623895012309124e20	6.873986509923083e38
1.2914956085910945e15	2.16915209247897e35	2.631610240586665e20	6.890114580565172e38
1.295082402782428e15	2.180987103603258e35	2.6393188515230063e20	6.906230237772431e38
1.2986695188781012e15	2.1928497533139346e35	2.6470208564597906e20	6.922333529538939e38
1.3022569627829868e15	2.2047400204368775e35	2.6547162667095278e20	6.938424503525509e38
1.3058447403556322e15	2.216657883879451e35	2.662405093555694e20	6.954503207063027e38
1.3094328574087428e15	2.2286033226299432e35	2.670087348252831e20	6.970569687155741e38
1.3130213197096575e15	2.240576315757006e35	2.677763042026644e20	6.986623990484506e38
1.3166101329808218e15	2.252576842409113e35	2.6854321860741058e20	7.002666163409998e38
1.3201993029002462e15	2.2646048818139957e35	2.6930947915635448e20	7.018696251975867e38
1.3237888351019698e15	2.2766604132781177e35	2.7007508696347512e20	7.034714301911861e38
1.3273787351765075e15	2.28874341618613e35	2.7084004313990696e20	7.050720358636916e38
1.330969008671297e15	2.3008538700003413e35	2.716043487939496e20	7.066714467262189e38
1.3345596610911435e15	2.312991754260205e35	2.7236800503107823e20	7.08269667259408e38
1.338150697898644e15	2.3251570485817713e35	2.731310129539514e20	7.098667019137171e38
1.3417421245146265e15	2.3373497326572044e35	2.7389337366242263e20	7.114625551097185e38
1.345333946318566e15	2.3495697862542495e35	2.7465508825354866e20	7.13057231238385e38
1.3489261686490045e15	2.361817189215734e35	2.754161578215992e20	7.146507346613775e38
1.3525187968039642e15	2.374091921459071e35	2.7617658345806637e20	7.162430697113258e38
1.3561118360413518e15	2.3863939629757554e35	2.7693636625167417e20	7.178342406921066e38
1.3597052915793642e15	2.3987232938308882e35	2.776955072883884e20	7.194242518791207e38
1.363299168596879e15	2.4110798941626647e35	2.7845400765142408e20	7.210131075195607e38
1.3668934722338535e15	2.4234637441819226e35	2.7921186842125727e20	7.226008118326826e38
1.3704882075917055e15	2.4358748241716424e35	2.7996909067563247e20	7.24187369010069e38
1.3740833797336962e15	2.4483131144864837e35	2.8072567548957242e20	7.2577278321589e38
1.3776789936853098e15	2.4607785955523187e35	2.8148162393538734e20	7.273570585871631e38
1.381275054434621e15	2.473271247865762e35	2.8223693708268372e20	7.289401992340065e38
1.3848715669326688e15	2.4857910519937256e35	2.8299161599837428e20	7.305222092398932e38
1.388468536093811e15	2.4983379885729373e35	2.8374566174668525e20	7.321030926618972e38
1.392065966796091e15	2.5109120383095217e35	2.844990753891676e20	7.336828535309423e38
1.3956638638815855e15	2.523513181978531e35	2.8525185798470422e20	7.352614958520427e38
1.3992622321567572e15	2.5361414004235104e35	2.8600401058951974e20	7.368390236045438e38
1.4028610763927985e15	2.5487966745560605e35	2.867555342571891e20	7.384154407423592e38
1.4064604013259718e15	2.561478985355397e35	2.875064300386465e20	7.399907511942049e38
1.41006021165795e15	2.574188313867935e35	2.8825669898219448e20	7.415649588638315e38
1.4136605120561442e15	2.586924641206844e35	2.8900634213351214e20	7.431380676302505e38
1.417261307154034e15	2.5996879485516363e35	2.897553605356643e20	7.447100813479623e38
1.420862601551493e15	2.6124782171477467e35	2.905037552291101e20	7.462810038471792e38
1.4244643998151082e15	2.6252954283061165e35	2.9125152725171162e20	7.478508389340443e38
1.428066706478497e15	2.6381395634027842e35	2.9199867763874257e20	7.494195903908515e38
1.4316695260426192e15	2.651010603878474e35	2.927452074228969e20	7.509872619762593e38
1.4352728629760892e15	2.6639085312382018e35	2.934911176342975e20	7.525538574255049e38
1.4388767217154755e15	2.6768333270508622e35	2.9423640930050428e20	7.54119380450613e38
1.4424811066656075e15	2.6897849729488406e35	2.9498108344652323e20	7.556838347406049e38
1.4460860221998712e15	2.7027634506276178e35	2.9572514109481445e20	7.572472239617033e38
1.4496914726605042e15	2.7157687418453807e35	2.964685832653007e20	7.588095517575356e38
1.453297462358887e15	2.7288008284226377e35	2.972114109753759e20	7.603708217493345e38
