10000
2.638239326896932e+14 2.646112301822737e+33 3.119072113236067e+19 1.552221792191145e+38 
2.729292885851350e+14 2.916954707122298e+33 3.218832881397615e+19 1.605173112203021e+38 
2.817803618490021e+14 3.196746967548719e+33 3.318482944482858e+19 1.656588597399023e+38 
2.903990403007983e+14 3.485237079587098e+33 3.418022710971340e+19 1.706598652847290e+38 
2.988042542833180e+14 3.782193852164004e+33 3.517452353531362e+19 1.755316112903471e+38 
3.070125081416044e+14 4.087404173832140e+33 3.616772125511259e+19 1.802839390362113e+38 
3.150382947703216e+14 4.400670758645843e+33 3.715982213959091e+19 1.849254940435433e+38 
3.228944232322328e+14 4.721810267881116e+33 3.815082921197520e+19 1.894639202502991e+38 
3.305922807524927e+14 5.050651730560788e+33 3.914074555700406e+19 1.939060158172880e+38 
3.381420444822545e+14 5.387035204227010e+33 4.012957118151837e+19 1.982578596089660e+38 
3.455528543297356e+14 5.730810630858318e+33 4.111731087395280e+19 2.025249121765665e+38 
3.528329552699313e+14 6.081836852775976e+33 4.210396707034718e+19 2.067121018473843e+38 
3.599898154765055e+14 6.439980760833531e+33 4.308953976818708e+19 2.108238950082099e+38 
3.670302251171429e+14 6.805116552837643e+33 4.407403357874335e+19 2.148643531995567e+38 
3.739603795476269e+14 7.177125084485122e+33 4.505745037174981e+19 2.188371842631100e+38 
3.807859498156511e+14 7.555893298464294e+33 4.603979095055806e+19 2.227457839107136e+38 
3.875121427642078e+14 7.941313720002572e+33 4.702106067668439e+19 2.265932700734778e+38 
3.941437525513286e+14 8.333284009220895e+33 4.800125970276182e+19 2.303825159534528e+38 
4.006852050392967e+14 8.731706562315209e+33 4.898039084967872e+19 2.341161744900031e+38 
4.071405962242248e+14 9.136488154913108e+33 4.995845639142695e+19 2.377967020211271e+38 
4.135137256561725e+14 9.547539622031256e+33 5.093545821116001e+19 2.414263781421116e+38 
4.198081256258857e+14 9.964775569934126e+33 5.191139941482272e+19 2.450073226462089e+38 
4.260270867559935e+14 1.038811411591325e+34 5.288628235104755e+19 2.485415112832002e+38 
4.321736805238718e+14 1.081747665259588e+34 5.386010906578556e+19 2.520307890578726e+38 
4.382507791543951e+14 1.125278763388496e+34 5.483288174448310e+19 2.554768819569725e+38 
4.442610732486372e+14 1.169397438003845e+34 5.580460159289224e+19 2.588814077691210e+38 
4.502070874558494e+14 1.214096689973939e+34 5.677527355457466e+19 2.622458840629682e+38 
4.560911944479036e+14 1.259369772729614e+34 5.774489724682311e+19 2.655717391224750e+38 
4.619156274157510e+14 1.305210177335514e+34 5.871347623795683e+19 2.688603167173164e+38 
4.676824912746531e+14 1.351611618771586e+34 5.968101248509698e+19 2.721128843931856e+38 
4.733937727376482e+14 1.398568023301213e+34 6.064750801165157e+19 2.753306389924997e+38 
4.790513493939779e+14 1.446073516817754e+34 6.161296655421430e+19 2.785147115557232e+38 
4.846569979100577e+14 1.494122414073900e+34 6.257738690199705e+19 2.816661742693083e+38 
4.902124014545134e+14 1.542709208709599e+34 6.354077591249220e+19 2.847860408564471e+38 
4.957191564351964e+14 1.591828564003898e+34 6.450313111120430e+19 2.878752760296636e+38 
5.011787786245547e+14 1.641475304284364e+34 6.546445766700586e+19 2.909347938107626e+38 
5.065927087399187e+14 1.691644406935162e+34 6.642475761078836e+19 2.939654642569097e+38 
5.119623175368389e+14 1.742330994950963e+34 6.738403229338403e+19 2.969681157418096e+38 
5.172889104664627e+14 1.793530329989784e+34 6.834227511084098e+19 2.999435401750010e+38 
5.224541077811622e+14 1.845235986188316e+34 6.929955032339345e+19 3.028257428237095e+38 
5.273197908635059e+14 1.897417603850588e+34 7.025574500368407e+19 3.055379239289151e+38 
5.321423783436083e+14 1.950062168491301e+34 7.121094152184766e+19 3.082232199984875e+38 
5.369231248309896e+14 2.003165134397758e+34 7.216512379366672e+19 3.108823921023520e+38 
5.416632272926965e+14 2.056722082375899e+34 7.311829439089923e+19 3.135161605867700e+38 
5.463638286680022e+14 2.110728714031124e+34 7.407045490510658e+19 3.161252138574229e+38 
5.510260211976624e+14 2.165180846403456e+34 7.502160767768468e+19 3.187102097626244e+38 
5.556508494947684e+14 2.220074406929450e+34 7.597175550020841e+19 3.212717775185065e+38 
5.602393133812496e+14 2.275405428705706e+34 7.692089942485241e+19 3.238105201811872e+38 
5.647923705114840e+14 2.331170046031197e+34 7.786904224858892e+19 3.263270149691956e+38 
5.693109388021975e+14 2.387364490207760e+34 7.881618577484462e+19 3.288218156886839e+38 
5.737958986858076e+14 2.443985085579715e+34 7.976233171284756e+19 3.312954537585571e+38 
5.782480952026332e+14 2.501028245795617e+34 8.070748283160098e+19 3.337484390301333e+38 
5.826683399457935e+14 2.558490470276254e+34 8.165164124448553e+19 3.361812615737185e+38 
5.870574128712648e+14 2.616368340874568e+34 8.259480906306239e+19 3.385943925203709e+38 
5.914160639843229e+14 2.674658518714314e+34 8.353698805757015e+19 3.409882851963181e+38 
5.957450149125188e+14 2.733357741195346e+34 8.447818034006049e+19 3.433633758045406e+38 
6.000449603743671e+14 2.792462819154502e+34 8.541838781023450e+19 3.457200845093950e+38 
6.043165695520506e+14 2.851970634171689e+34 8.635761242486199e+19 3.480588161539124e+38 
6.085604873756966e+14 2.911878136011994e+34 8.729585785999304e+19 3.503799603772360e+38 
6.127773357260664e+14 2.972182340194975e+34 8.823312379586567e+19 3.526838945529401e+38 
6.169677145618991e+14 3.032880325683178e+34 8.916941339985360e+19 3.549709815574731e+38 
6.211322029775848e+14 3.093969232682498e+34 9.010472851794405e+19 3.572415722683248e+38 
6.252713601963504e+14 3.155446260547482e+34 9.103907146749456e+19 3.594960054566086e+38 
6.293857265036935e+14 3.217308665785332e+34 9.197244419995925e+19 3.617346086754685e+38 
6.334758241253820e+14 3.279553760152541e+34 9.290484798272651e+19 3.639576989177953e+38 
6.375421580539952e+14 3.342178908838927e+34 9.383628611656411e+19 3.661655820111107e+38 
6.415852168276298e+14 3.405181528733845e+34 9.476675970902834e+19 3.683585547900878e+38 
6.456054732641081e+14 3.468559086769895e+34 9.569627078630831e+19 3.705369042789982e+38 
6.496033851537495e+14 3.532309098339750e+34 9.662482249706085e+19 3.727009080099064e+38 
6.535793959135231e+14 3.596429125781996e+34 9.755241460766541e+19 3.748508362790187e+38 
6.575339352051794e+14 3.660916776932235e+34 9.847905096109762e+19 3.769869494277844e+38 
6.614674195197404e+14 3.725769703735708e+34 9.940473240995527e+19 3.791095011248142e+38 
6.653802527305671e+14 3.790985600918374e+34 1.003294614932835e+20 3.812187367481279e+38 
6.692728266170350e+14 3.856562204713129e+34 1.012532408662011e+20 3.833148943482094e+38 
6.731455213606951e+14 3.922497291638329e+34 1.021760714241067e+20 3.853982057478355e+38 
6.769987060156766e+14 3.988788677325916e+34 1.030979542992009e+20 3.874688959830418e+38 
6.808327389549315e+14 4.055434215396581e+34 1.040188933675672e+20 3.895271824805947e+38 
6.846479682938196e+14 4.122431796379471e+34 1.049388901067419e+20 3.915732775205771e+38 
6.884447322924278e+14 4.189779346674383e+34 1.058579462491237e+20 3.936073873424493e+38 
6.922233597379048e+14 4.257474827554182e+34 1.067760632333249e+20 3.956297126124425e+38 
6.959841703080124e+14 4.325516234205500e+34 1.076932426009996e+20 3.976404484688399e+38 
6.997274749170044e+14 4.393901594805885e+34 1.086094866693554e+20 3.996397844287725e+38 
7.034535760448694e+14 4.462628969635585e+34 1.095247980099181e+20 4.016279048096408e+38 
7.071627680509092e+14 4.531696450222408e+34 1.104391785003956e+20 4.036049893399203e+38 
7.108553374725391e+14 4.601102158517929e+34 1.113526295778119e+20 4.055712132315424e+38 
7.145315633101654e+14 4.670844246103790e+34 1.122651532129784e+20 4.075267469134482e+38 
7.181917172989142e+14 4.740920893426547e+34 1.131767511194090e+20 4.094717565489546e+38 
7.218360641679455e+14 4.811330309059808e+34 1.140874256346779e+20 4.114064037904457e+38 
7.254648618880381e+14 4.882070728992437e+34 1.149971781903358e+20 4.133308466247112e+38 
7.290783619080902e+14 4.953140415941676e+34 1.159060106174964e+20 4.152452389211594e+38 
7.326768093811216e+14 5.024537658689931e+34 1.168139252590422e+20 4.171497305109142e+38 
7.362604433803581e+14 5.096260771444435e+34 1.177209229790286e+20 4.190444682390804e+38 
7.398294971059095e+14 5.168308093218556e+34 1.186270069328879e+20 4.209295943384221e+38 
7.433841980825444e+14 5.240677987233955e+34 1.195321782370799e+20 4.228052485611176e+38 
7.469247683490162e+14 5.313368840342644e+34 1.204364385787763e+20 4.246715670804808e+38 
7.504514246393895e+14 5.386379062468096e+34 1.213397902872571e+20 4.265286825598650e+38 
7.539643785567610e+14 5.459707086064702e+34 1.222422350054645e+20 4.283767248834481e+38 
7.574638367397684e+14 5.533351365594610e+34 1.231437735868066e+20 4.302158213126014e+38 
7.609500010222481e+14 5.607310377021479e+34 1.240444099240478e+20 4.320460947490730e+38 
7.644230685863812e+14 5.681582617320274e+34 1.249441436758171e+20 4.338676673072823e+38 
7.678832321096495e+14 5.756166604002533e+34 1.258429781915108e+20 4.356806566036909e+38 
7.713306799059020e+14 5.831060874656461e+34 1.267409143489249e+20 4.374851788039179e+38 
7.747655960608184e+14 5.906263986501253e+34 1.276379545121748e+20 4.392813467943818e+38 
7.781881605620425e+14 5.981774515955186e+34 1.285341008849260e+20 4.410692710537433e+38 
7.815985494242280e+14 6.057591058216689e+34 1.294293526700143e+20 4.428490611292216e+38 
7.849969348092518e+14 6.133712226858239e+34 1.303237151811228e+20 4.446208212307240e+38 
7.883834851418064e+14 6.210136653432274e+34 1.312171884460041e+20 4.463846559006184e+38 
7.917583652205988e+14 6.286862987088892e+34 1.321097735624111e+20 4.481406669632185e+38 
7.951217363253472e+14 6.363889894204722e+34 1.330014747568932e+20 4.498889525479296e+38 
7.984737563197729e+14 6.441216058022674e+34 1.338922900207132e+20 4.516296118263662e+38 
8.018145797507708e+14 6.518840178302133e+34 1.347822245785812e+20 4.533627383380844e+38 
8.051443579439206e+14 6.596760970979097e+34 1.356712780865805e+20 4.550884264607253e+38 
8.084632390955151e+14 6.674977167836104e+34 1.365594528750091e+20 4.568067673292348e+38 
8.117713683612476e+14 6.753487516181416e+34 1.374467517867036e+20 4.585178499664024e+38 
8.150688879417122e+14 6.832290778537223e+34 1.383331742006835e+20 4.602217633656540e+38 
8.183559371648512e+14 6.911385732336502e+34 1.392187246303776e+20 4.619185921542606e+38 
8.216326525654848e+14 6.990771169628216e+34 1.401034016929848e+20 4.636084222827936e+38 
8.248991679620476e+14 7.070445896790685e+34 1.409872105845348e+20 4.652913346681837e+38 
8.281556145306456e+14 7.150408734252548e+34 1.418701502159890e+20 4.669674118605177e+38 
8.314021208765536e+14 7.230658516221438e+34 1.427522236627154e+20 4.686367326959493e+38 
8.346388131032579e+14 7.311194090419823e+34 1.436334323671444e+20 4.702993753331972e+38 
8.378658148791426e+14 7.392014317827852e+34 1.445137774692434e+20 4.719554166101567e+38 
8.410832475019229e+14 7.473118072433019e+34 1.453932618162539e+20 4.736049310263829e+38 
8.442912299609108e+14 7.554504240986330e+34 1.462718855560441e+20 4.752479930951381e+38 
8.474898789972098e+14 7.636171722764884e+34 1.471496512023498e+20 4.768846747166086e+38 
8.506793091619108e+14 7.718119429340416e+34 1.480265603893029e+20 4.785150469193647e+38 
8.538596328723812e+14 7.800346284353921e+34 1.489026151666693e+20 4.801391792103076e+38 
8.570309604667135e+14 7.882851223295930e+34 1.497778171500588e+20 4.817571400592414e+38 
8.601934002564141e+14 7.965633193292321e+34 1.506521670286675e+20 4.833689971992847e+38 
8.633470585773928e+14 8.048691152895516e+34 1.515256670668011e+20 4.849748163160042e+38 
8.664920398393260e+14 8.132024071880858e+34 1.523983197377209e+20 4.865746618027068e+38 
8.696284465734549e+14 8.215630931048048e+34 1.532701252793621e+20 4.881685981150942e+38 
8.727563794788749e+14 8.299510722027375e+34 1.541410858239853e+20 4.897566875685692e+38 
8.758759374673791e+14 8.383662447090728e+34 1.550112034500238e+20 4.913389914135501e+38 
8.789872177069071e+14 8.468085118967173e+34 1.558804799732924e+20 4.929155699766839e+38 
8.820903156636544e+14 8.552777760662922e+34 1.567489156094728e+20 4.944864834244595e+38 
8.851853251428898e+14 8.637739405285677e+34 1.576165132524999e+20 4.960517894403522e+38 
8.882723383285268e+14 8.722969095873008e+34 1.584832749802092e+20 4.976115451601036e+38 
8.913514458215039e+14 8.808465885224890e+34 1.593492006048349e+20 4.991658080070715e+38 
8.944227366770062e+14 8.894228835740093e+34 1.602142929965346e+20 5.007146327683409e+38 
8.974862984405772e+14 8.980257019256393e+34 1.610785526719852e+20 5.022580746142945e+38 
9.005422171831620e+14 9.066549516894467e+34 1.619419839145717e+20 5.037961857092507e+38 
9.035905775351114e+14 9.153105418905343e+34 1.628045848274897e+20 5.053290207925786e+38 
9.066314627191990e+14 9.239923824521418e+34 1.636663593574187e+20 5.068566304703969e+38 
9.096649545826682e+14 9.327003841810684e+34 1.645273074033284e+20 5.083790667802491e+38 
9.126911336283592e+14 9.414344587534368e+34 1.653874329890514e+20 5.098963786075264e+38 
9.157100790449385e+14 9.501945187007723e+34 1.662467358303662e+20 5.114086164674906e+38 
9.187218687362666e+14 9.589804773963874e+34 1.671052172836499e+20 5.129158291643418e+38 
9.217265793499315e+14 9.677922490420709e+34 1.679628794399087e+20 5.144180643131925e+38 
9.247242863049769e+14 9.766297486550641e+34 1.688197241420111e+20 5.159153689148359e+38 
9.277150638188574e+14 9.854928920553303e+34 1.696757526604057e+20 5.174077895608086e+38 
9.306989849336340e+14 9.943815958530857e+34 1.705309675815017e+20 5.188953713636976e+38 
9.336761215414539e+14 1.003295777436612e+35 1.713853692383794e+20 5.203781600283138e+38 
9.366465444093221e+14 1.012235354960321e+35 1.722389579563917e+20 5.218562005813305e+38 
9.396103232031995e+14 1.021200247333079e+35 1.730917375462366e+20 5.233295353518587e+38 
9.425675265114425e+14 1.030190374206777e+35 1.739437081513111e+20 5.247982081336934e+38 
9.455182218676104e+14 1.039205655965132e+35 1.747948729166033e+20 5.262622603240837e+38 
9.484624757726610e+14 1.048246013712741e+35 1.756452320978049e+20 5.277217343717170e+38 
9.514003537165494e+14 1.057311369264342e+35 1.764947875304805e+20 5.291766711818093e+38 
9.543319201992564e+14 1.066401645134309e+35 1.773435407968091e+20 5.306271111983879e+38 
9.572572387512598e+14 1.075516764526360e+35 1.781914927962869e+20 5.320730946728797e+38 
9.601763719534690e+14 1.084656651323475e+35 1.790386465775450e+20 5.335146600006111e+38 
9.630893814566381e+14 1.093821230078017e+35 1.798850014570400e+20 5.349518472160345e+38 
9.659963280002752e+14 1.103010426002050e+35 1.807305594762836e+20 5.363846941802023e+38 
9.688972714310650e+14 1.112224164957866e+35 1.815753235805714e+20 5.378132376600154e+38 
9.717922707208154e+14 1.121462373448675e+35 1.824192939191321e+20 5.392375155518310e+38 
9.746813839839476e+14 1.130724978609503e+35 1.832624721735261e+20 5.406575643103610e+38 
9.775646684945432e+14 1.140011908198260e+35 1.841048613651721e+20 5.420734190629487e+38 
9.804421807029588e+14 1.149323090586981e+35 1.849464616946545e+20 5.434851161251603e+38 
9.833139762520254e+14 1.158658454753244e+35 1.857872738972121e+20 5.448926909983732e+38 
9.861801099928401e+14 1.168017930271747e+35 1.866273008680991e+20 5.462961773871336e+38 
9.890406360001702e+14 1.177401447306060e+35 1.874665431870480e+20 5.476956099190441e+38 
9.918956075874724e+14 1.186808936600517e+35 1.883050024899725e+20 5.490910221119372e+38 
9.947450773215435e+14 1.196240329472277e+35 1.891426801264051e+20 5.504824471968600e+38 
9.975890970368166e+14 1.205695557803535e+35 1.899795780868277e+20 5.518699175595267e+38 
1.000427717849306e+15 1.215174554033870e+35 1.908156973780413e+20 5.532534657439327e+38 
1.003260990170216e+15 1.224677251152747e+35 1.916510393272929e+20 5.546331236633665e+38 
1.006088963719221e+15 1.234203582692153e+35 1.924856055333742e+20 5.560089226362408e+38 
1.008911687537432e+15 1.243753482719381e+35 1.933193978363895e+20 5.573808934106213e+38 
1.011729210000051e+15 1.253326885829924e+35 1.941524171021708e+20 5.587490669257982e+38 
1.014541578828721e+15 1.262923727140521e+35 1.949846650986551e+20 5.601134731577917e+38 
1.017348841103598e+15 1.272543942282328e+35 1.958161427889149e+20 5.614741421862175e+38 
1.020151043275126e+15 1.282187467394200e+35 1.966468523499531e+20 5.628311029432601e+38 
1.022948231175546e+15 1.291854239116107e+35 1.974767947868384e+20 5.641843847092192e+38 
1.025740450030136e+15 1.301544194582672e+35 1.983059715615761e+20 5.655340161031878e+38 
1.028527744468189e+15 1.311257271416802e+35 1.991343838119536e+20 5.668800255789849e+38 
1.031310158533742e+15 1.320993407723463e+35 1.999620330975269e+20 5.682224409624408e+38 
1.034087735696056e+15 1.330752542083541e+35 2.007889212255631e+20 5.695612895649114e+38 
1.036860518859863e+15 1.340534613547825e+35 2.016150488086848e+20 5.708965991038713e+38 
1.039628550375377e+15 1.350339561631092e+35 2.024404177936464e+20 5.722283961077811e+38 
1.042391872048081e+15 1.360167326306295e+35 2.032650296546485e+20 5.735567070651274e+38 
1.045150525148290e+15 1.370017847998851e+35 2.040888855576292e+20 5.748815583286424e+38 
1.047904550420511e+15 1.379891067581028e+35 2.049119872381767e+20 5.762029755604019e+38 
1.050653988092586e+15 1.389786926366431e+35 2.057343358266200e+20 5.775209844881773e+38 
1.053398877884634e+15 1.399705366104583e+35 2.065559324559423e+20 5.788356105237763e+38 
1.056139259017805e+15 1.409646328975592e+35 2.073767784983000e+20 5.801468786156520e+38 
1.058875170222826e+15 1.419609757584916e+35 2.081968759898880e+20 5.814548129774730e+38 
1.061606649748382e+15 1.429595594958217e+35 2.090162259709280e+20 5.827594381647726e+38 
1.064333735369297e+15 1.439603784536290e+35 2.098348294156819e+20 5.840607784827682e+38 
1.067056464394545e+15 1.449634270170090e+35 2.106526866107936e+20 5.853588583965890e+38 
1.069774873675097e+15 1.459686996115837e+35 2.114698009587814e+20 5.866537000582428e+38 
1.072488999611584e+15 1.469761907030198e+35 2.122861739497675e+20 5.879453265782843e+38 
1.075198878161812e+15 1.479858947965557e+35 2.131018057585571e+20 5.892337616527016e+38 
1.077904544848110e+15 1.489978064365354e+35 2.139166977646706e+20 5.905190279210004e+38 
1.080606034764526e+15 1.500119202059510e+35 2.147308520349054e+20 5.918011473026646e+38 
1.083303382583870e+15 1.510282307259910e+35 2.155442698432207e+20 5.930801419732795e+38 
1.085996622564608e+15 1.520467326555982e+35 2.163569505124581e+20 5.943560351403706e+38 
1.088685788557622e+15 1.530674206910326e+35 2.171688972909669e+20 5.956288471666656e+38 
1.091370914012820e+15 1.540902895654424e+35 2.179801121396684e+20 5.968985990084894e+38 
1.094052031985612e+15 1.551153340484423e+35 2.187905953324496e+20 5.981653124948012e+38 
1.096729175143256e+15 1.561425489456966e+35 2.196003482347730e+20 5.994290084896981e+38 
1.099402375771075e+15 1.571719290985118e+35 2.204093725059413e+20 6.006897074216864e+38 
1.102071665778545e+15 1.582034693834325e+35 2.212176828013231e+20 6.019474207777865e+38 
1.105261517181254e+15 1.592372860235114e+35 2.220252051372633e+20 6.034490569879328e+38 
1.108841052001255e+15 1.602739249167594e+35 2.228320596229150e+20 6.051326363507866e+38 
1.112420523183654e+15 1.613134506240627e+35 2.236381810130712e+20 6.068146820381897e+38 
1.115999939912027e+15 1.623558605097306e+35 2.244435800482113e+20 6.084951947809633e+38 
1.119579311286182e+15 1.634011519501538e+35 2.252482580302247e+20 6.101741815866736e+38 
1.123158646323193e+15 1.644493223337048e+35 2.260522154860567e+20 6.118516499304385e+38 
1.126737953958405e+15 1.655003690606393e+35 2.268554558740948e+20 6.135276052326323e+38 
1.130317243046440e+15 1.665542895429995e+35 2.276579792330360e+20 6.152020551796666e+38 
1.133896522362179e+15 1.676110812045179e+35 2.284597854678280e+20 6.168750075010931e+38 
1.137475800601728e+15 1.686707414805231e+35 2.292608764323457e+20 6.185464685380785e+38 
1.141055086383370e+15 1.697332678178456e+35 2.300612531939405e+20 6.202164451136142e+38 
1.144634388248508e+15 1.707986576747249e+35 2.308609186812701e+20 6.218849427082608e+38 
1.148213714662584e+15 1.718669085207191e+35 2.316598736681536e+20 6.235519682299120e+38 
1.151793074015986e+15 1.729380178366133e+35 2.324581199074338e+20 6.252175278542722e+38 
1.155372474624950e+15 1.740119831143305e+35 2.332556567476721e+20 6.268816293762588e+38 
1.158951924732436e+15 1.750888018568437e+35 2.340524863798874e+20 6.285442785634536e+38 
1.162531432509001e+15 1.761684715780873e+35 2.348486098983264e+20 6.302054818925904e+38 
1.166111006053650e+15 1.772509898028731e+35 2.356440300561671e+20 6.318652446228372e+38 
1.169690653394677e+15 1.783363540668012e+35 2.364387467435732e+20 6.335235739685564e+38 
1.173270382490502e+15 1.794245619161792e+35 2.372327602576166e+20 6.351804768152585e+38 
1.176850201230482e+15 1.805156109079369e+35 2.380260732917219e+20 6.368359583066645e+38 
1.180430117435714e+15 1.816094986095432e+35 2.388186868412471e+20 6.384900247319484e+38 
1.184010138859834e+15 1.827062225989262e+35 2.396106030969958e+20 6.401426814809340e+38 
1.187590273189794e+15 1.838057804643908e+35 2.404018202395662e+20 6.417939367509896e+38 
1.191170528046633e+15 1.849081698045405e+35 2.411923422853368e+20 6.434437945352194e+38 
1.194750910986233e+15 1.860133882281962e+35 2.419821693700320e+20 6.450922615435845e+38 
1.198331429500068e+15 1.871214333543208e+35 2.427713044450123e+20 6.467393424202998e+38 
1.201912091015942e+15 1.882323028119399e+35 2.435597450762061e+20 6.483850456350695e+38 
1.205492902898708e+15 1.893459942400665e+35 2.443474955752068e+20 6.500293747588249e+38 
1.209073872450988e+15 1.904625052876252e+35 2.451345566748738e+20 6.516723358886454e+38 
1.212655006913876e+15 1.915818336133769e+35 2.459209302925118e+20 6.533139342184854e+38 
1.216236313467634e+15 1.927039768858463e+35 2.467066152044336e+20 6.549541771809571e+38 
1.219817799232370e+15 1.938289327832476e+35 2.474916134719154e+20 6.565930697818071e+38 
1.223399471268721e+15 1.949566989934123e+35 2.482759267740917e+20 6.582306172561504e+38 
1.226981336578508e+15 1.960872732137182e+35 2.490595544312344e+20 6.598668265237238e+38 
1.230563402105401e+15 1.972206531510183e+35 2.498425011416757e+20 6.615017005161501e+38 
1.234145674735556e+15 1.983568365215707e+35 2.506247656727614e+20 6.631352464728246e+38 
1.237728161298258e+15 1.994958210509694e+35 2.514063515103424e+20 6.647674681181728e+38 
1.241310868566547e+15 2.006376044740764e+35 2.521872567522106e+20 6.663983731130273e+38 
1.244893803257834e+15 2.017821845349528e+35 2.529674850587751e+20 6.680279649643391e+38 
1.248476972034513e+15 2.029295589867923e+35 2.537470374772255e+20 6.696562490669978e+38 
1.252060381504566e+15 2.040797255918548e+35 2.545259131244668e+20 6.712832322178132e+38 
1.255644038222149e+15 2.052326821214006e+35 2.553041131784465e+20 6.729089196449510e+38 
1.259227948688184e+15 2.063884263556257e+35 2.560816412117218e+20 6.745333147393012e+38 
1.262812119350928e+15 2.075469560835964e+35 2.568584974235809e+20 6.761564233726198e+38 
1.266396556606554e+15 2.087082691031879e+35 2.576346820780303e+20 6.777782513356376e+38 
1.269981266799696e+15 2.098723632210186e+35 2.584101991350192e+20 6.793988015928119e+38 
1.273566256224017e+15 2.110392362523894e+35 2.591850454827127e+20 6.810180824085945e+38 
1.277151531122743e+15 2.122088860212215e+35 2.599592230872112e+20 6.826360981831879e+38 
1.280737097689210e+15 2.133813103599954e+35 2.607327361457013e+20 6.842528515745987e+38 
1.284322962067389e+15 2.145565071096905e+35 2.615055841305672e+20 6.858683487872828e+38 
1.287909130352414e+15 2.157344741197249e+35 2.622777683154301e+20 6.874825946229269e+38 
1.291495608591094e+15 2.169152092478970e+35 2.630492888846976e+20 6.890955946808063e+38 
1.295082402782428e+15 2.180987103603258e+35 2.638201478050568e+20 6.907073531610541e+38 
1.298669518878101e+15 2.192849753313935e+35 2.645903457242706e+20 6.923178752379251e+38 
1.302256962782987e+15 2.204740020436877e+35 2.653598853945225e+20 6.939271644287342e+38 
1.305844740355632e+15 2.216657883879451e+35 2.661287687531610e+20 6.955352248345479e+38 
1.309432857408743e+15 2.228603322629943e+35 2.668969889369352e+20 6.971420673422635e+38 
1.313021319709657e+15 2.240576315757006e+35 2.676645563802979e+20 6.987476894127755e+38 
1.316610132980822e+15 2.252576842409113e+35 2.684314695757413e+20 7.003520977120636e+38 
1.320199302900246e+15 2.264604881813996e+35 2.691977280860266e+20 7.019552980550090e+38 
1.323788835101970e+15 2.276660413278118e+35 2.699633329531447e+20 7.035572950759726e+38 
1.327378735176508e+15 2.288743416186130e+35 2.707282886311660e+20 7.051580906993631e+38 
1.330969008671297e+15 2.300853870000341e+35 2.714925919332911e+20 7.067576928014499e+38 
1.334559661091143e+15 2.312991754260205e+35 2.722562459394621e+20 7.083561043171447e+38 
1.338150697898644e+15 2.325157048581772e+35 2.730192515195128e+20 7.099533298807556e+38 
1.341742124514626e+15 2.337349732657204e+35 2.737816093099816e+20 7.115493742808386e+38 
1.345333946318566e+15 2.349569786254249e+35 2.745433237068748e+20 7.131442392943056e+38 
1.348926168649004e+15 2.361817189215734e+35 2.753043902504525e+20 7.147379336858064e+38 
1.352518796803964e+15 2.374091921459071e+35 2.760648134755127e+20 7.163304590591408e+38 
1.356111836041352e+15 2.386393962975755e+35 2.768245963203507e+20 7.179218182380302e+38 
1.359705291579364e+15 2.398723293830889e+35 2.775837327488975e+20 7.195120211871040e+38 
1.363299168596879e+15 2.411079894162665e+35 2.783422318164796e+20 7.211010657824355e+38 
1.366893472233853e+15 2.423463744181923e+35 2.791000918865279e+20 7.226889584110731e+38 
